F48 B44 B831 B302 , 571, 695
F26 B209 B431 B922 , 10, 590
F47 B595 B628 , 1, 3
F6 B485 B472 B280 B502 , 1, 537
F20 B763 B137 B519 B824 B610 B142 B128 , 1, 613
F64 B559 B512 B476 B259 , 11, 34
F80 B326 B592 B701 B149 , 14, 15
F58 B994 B174 B550 B117 B887 , 25, 1821
F48 B831 B302 , 571, 654
F18 B342 B856 B227 , 511, 642
F74 B590 B564 B926 B989 B315 , 7, 339
F47 B135 B427 B366 B290 , 1, 48
F62 B102 B77 B738 , 1, 1679
F48 B811 B625 B2 B113 B53 B349 B734 B276 , 10, 677
F100 B437 B33 , 39, 3991
F96 B602 B170 B931 B926 , 41, 1773
F42 B437 B533 B167 B92 , 1697, 2356
F80 B507 B710 B142 , 14, 627
F74 B326 B344 B391 B940 B692 B736 B132 , 6, 40
F87 B112 B378 B332 , 7, 15
F24 B602 B198 B396 B831 B380 , 19, 1027
F64 B559 B512 , 11, 34
F45 B832 B358 B841 B221 , 34, 36
F18 B529 B817 , 11, 554
F13 B741 B711 B904 , 23, 4275
F74 B360 B126 B152 B46 , 6, 7
F14 B524 B279 , 16, 16
F20 B60 B560 B578 B67 , 9, 28
F74 B989 B315 , 7, 332
F2 B429 B600 , 26, 1744
F58 B394 B517 B583 B497 B713 B641 , 25, 32
F25 B38 B290 B902 B153 B269 , 512, 692
F28 B746 B809 B279 B578 B871 B362 , 13, 619
F48 B811 B625 B2 B113 , 10, 675
F10 B163 B584 , 37, 39
F100 B824 B369 , 39, 39
F31 B48 B871 B438 , 15, 15
F48 B631 B67 B136 B330 B845 B659 B876 , 1, 10
F64 B191 B527 B553 B131 B734 , 1, 615
F77 B513 B662 B869 , 1, 10
F28 B746 B360 B46 B711 , 14, 606
F25 B429 B608 B441 B36 B33 , 18, 36
F74 B88 B326 B344 B391 B940 B692 B736 , 6, 40
F75 B16 B37 B209 , 31, 557
F58 B174 B550 B117 B887 B227 B549 B833 , 25, 156
F47 B134 B57 B761 , 21, 43
F2 B534 B480 B295 , 26, 55
F80 B602 B97 B933 , 14, 15
F60 B946 B660 B990 B369 B528 B154 , 37, 1943
F10 B207 B377 B782 , 37, 1976
F18 B926 B503 , 511, 595
F23 B525 B928 B996 B254 B872 B706 , 33, 1743
F82 B242 B69 B990 , 12, 24
F16 B683 B816 , 15, 15
F96 B170 B931 B926 , 41, 43
F82 B329 B363 B34 , 12, 12
F24 B602 B198 B396 B831 , 19, 1027
F62 B77 B738 B335 B353 , 1, 25
F58 B994 B704 , 1, 1793
F5 B263 B251 B609 B963 , 8, 25
F77 B359 B286 B607 B401 B826 B687 , 27, 29
F87 B522 B337 B823 , 244, 337
F77 B173 B420 B23 B504 B743 B731 B675 , 27, 1727
F64 B211 B788 B559 B512 B476 , 11, 637
F24 B602 B660 B990 , 988, 1105
F74 B338 B638 B345 B29 B851 B935 , 6, 13
F48 B205 B890 , 1, 1
F97 B221 B600 , 15, 17
F34 B640 B757 , 14, 14
F31 B673 B736 , 1190, 1265
F80 B97 B933 , 14, 15
F2 B429 B381 B635 , 26, 1874
F93 B75 B619 B744 , 44, 45
F62 B475 B312 B744 B946 B602 , 9, 12
F14 B953 B70 B343 B973 , 17, 654
F82 B242 B69 B990 B142 , 12, 24
F82 B529 B143 B902 B603 , 12, 633
F58 B885 B133 B692 B747 B758 B609 , 1664, 2273
F48 B517 B631 B67 B136 B330 , 1, 1716
F47 B366 B290 B595 , 1, 25
F18 B342 B856 B227 B926 B503 , 511, 726
F20 B763 B137 B519 B824 B610 B142 B128 B835 , 1, 614
F26 B500 B828 , 540, 620
F29 B963 B993 B784 , 11, 11
F18 B700 B963 B91 B879 , 1, 1
F62 B102 B77 , 1, 1677
F48 B68 B622 B891 B527 B401 , 1, 57
F5 B961 B959 B137 B501 B995 B741 B257 B264 B13 , 480, 760
F80 B507 B697 B590 B794 B159 B118 , 14, 628
F34 B301 B275 B718 , 14, 14
F58 B542 B115 B630 , 25, 27
F64 B106 B841 B653 B715 , 10, 12
F5 B834 B589 B669 B388 B793 B89 B34 , 8, 43
F10 B207 B644 , 37, 1973
F48 B120 B205 , 1, 1
F58 B994 B439 B43 B198 B542 B115 B630 , 25, 1773
F77 B420 B23 , 27, 29
F75 B16 B660 B471 B263 B653 , 496, 800
F48 B811 B762 B24 B1000 , 10, 635
F29 B111 B906 B610 B984 B986 B852 B490 , 540, 856
F25 B96 B897 , 512, 602
F58 B994 B191 B875 B826 B526 B335 , 1, 618
F28 B809 B279 B578 , 13, 13
F5 B879 B263 B251 B609 B963 B848 , 8, 27
F62 B506 B592 B292 B853 , 10, 21
F34 B886 B536 B834 B16 , 14, 14
F20 B150 B154 B602 , 1, 48
F48 B68 B622 B891 B527 B401 B636 B539 , 1, 60
F74 B410 B578 B767 B414 B187 B315 B101 B586 , 292, 506
F34 B444 B165 B301 B275 B718 B640 B757 , 14, 14
F87 B112 B378 B332 B765 , 7, 15
F5 B137 B501 , 480, 550
F48 B527 B401 B636 , 1, 30
F25 B96 B897 B38 B290 B902 , 512, 692
F82 B529 B242 B69 B990 B142 , 12, 632
F77 B173 B420 B23 B504 B743 B731 B675 B503 , 27, 1727
F64 B191 B527 B553 B131 , 1, 615
F2 B397 B430 B814 B50 , 26, 81
F42 B437 B547 B284 B257 B806 , 41, 1904
F74 B889 B931 B14 B657 B527 , 1, 6
F29 B111 B136 B437 , 12, 585
F47 B259 B158 B132 B572 B559 B844 B823 B574 , 22, 1716
F77 B359 B286 B607 B401 B826 B687 B792 , 27, 56
F58 B938 B308 , 1, 2
F48 B841 B268 , 10, 21
F77 B320 B426 B70 B19 , 1, 1723
F100 B831 B148 B14 , 3913, 4145
F74 B315 B401 , 7, 331
F23 B525 B766 B529 , 1544, 1937
F18 B34 B547 , 11, 12
F20 B763 B755 B579 B255 B507 B630 , 571, 797
F20 B92 B60 B560 , 9, 19
F60 B635 B266 , 36, 37
F34 B285 B214 B149 B425 , 1148, 1260
F23 B397 B480 B302 , 33, 35
F28 B746 B809 B279 B578 B871 , 13, 619
F34 B444 B165 , 14, 14
F31 B588 B344 , 15, 15
F55 B826 B838 , 43, 1785
F20 B67 B113 , 9, 11
F6 B729 B462 , 14, 536
F26 B209 B886 , 10, 591
F29 B729 B848 B122 , 11, 25
F80 B911 B181 B56 , 14, 29
F74 B410 B145 B590 B564 B926 B989 B315 B401 , 7, 373
F5 B89 B34 , 8, 17
F20 B579 B255 B507 , 571, 684
F77 B607 B401 B826 B687 B792 , 27, 55
F80 B507 B885 , 1, 1814
F74 B638 B345 B29 , 6, 13
F87 B512 B505 , 7, 275
F90 B309 B204 B370 B273 B562 , 1, 39
F82 B242 B69 , 12, 23
F26 B550 B325 B78 B679 , 10, 10
F87 B522 B337 , 244, 306
F5 B959 B137 B501 B995 B741 B257 B264 B13 , 480, 728
F47 B378 B334 , 22, 25
F74 B344 B391 B940 , 6, 13
F20 B267 B726 , 571, 647
F58 B191 B875 B826 B526 , 1, 3
F25 B689 B895 B680 , 18, 36
F87 B752 B999 B266 , 8, 8
F82 B147 B10 B329 B363 B34 , 12, 24
F16 B437 B196 B179 B503 B795 , 16, 603
F20 B330 B769 B784 B150 B154 B602 , 1, 50
F26 B575 B51 B190 B636 B500 , 540, 737
F5 B741 B257 B264 B13 , 480, 611
F64 B959 B850 B738 B549 , 571, 738
F62 B887 B653 B865 B773 B475 , 9, 629
F23 B507 B201 B33 B948 B267 , 33, 36
F48 B869 B510 B292 , 11, 21
F20 B639 B993 , 9, 18
F5 B177 B996 B616 , 8, 9
F31 B673 B736 B272 , 1190, 1295
F18 B856 B227 , 511, 598
F80 B326 B592 , 14, 14
F97 B167 B221 B600 , 15, 573
F5 B887 B556 B963 B604 , 1, 117
F60 B649 B357 B907 B990 , 1, 78
F77 B520 B320 B850 B409 , 1612, 2074
F26 B538 B466 B849 , 10, 21
F20 B267 B92 B60 B560 , 9, 618
F64 B417 B937 , 11, 11
F37 B205 B185 B51 , 1064, 1232
F18 B202 B935 , 11, 11
F90 B346 B955 B124 B988 B45 , 14, 607
F23 B924 B453 B571 , 1, 1
F13 B711 B904 B249 B303 , 23, 23
F100 B437 B33 B452 B522 , 39, 3991
F6 B729 B3 , 14, 536
F96 B818 B482 B706 , 41, 42
F58 B174 B550 B117 B887 B227 B549 , 25, 130
F80 B181 B56 B692 , 14, 30
F5 B961 B879 B263 B251 B609 B963 , 8, 523
F74 B827 B338 B638 B345 B29 , 6, 13
F20 B267 B639 B993 B707 B895 B347 B804 B671 B79 , 9, 630
F18 B300 B986 , 10, 11
F47 B259 B143 B604 , 1600, 1884
F64 B539 B818 B127 B477 B490 , 11, 42
F74 B391 B940 B692 , 6, 13
F90 B300 B659 B66 B293 , 13, 15
F64 B211 B977 B673 B687 B761 B658 B465 B40 , 10, 618
F77 B826 B687 B792 , 27, 54
F48 B349 B734 B276 , 10, 22
F77 B320 B850 B409 , 1612, 1965
F10 B278 B560 B163 B584 , 37, 42
F2 B429 B795 B417 B534 B480 B295 , 26, 1772
F16 B437 B615 B33 B284 B930 , 16, 603
F31 B736 B272 , 1190, 1265
F25 B470 B96 B897 B38 B290 B902 B153 , 512, 764
F34 B123 B285 B214 , 1148, 1232
F34 B511 B886 , 14, 14
F34 B301 B275 , 14, 14
F28 B746 B360 B46 B711 B650 , 14, 606
F29 B136 B437 B135 B291 B382 , 12, 12
F80 B884 B917 , 571, 683
F96 B602 B424 B786 , 41, 1773
F77 B869 B258 , 1, 3
F29 B984 B986 , 540, 630
F62 B748 B403 B976 B430 , 571, 720
F25 B680 B654 B814 , 18, 36
F20 B330 B769 B784 B150 B154 B602 B569 , 1, 51
F14 B953 B588 B615 , 571, 771
F55 B826 B148 B899 B863 B934 , 1, 623
F10 B207 B401 B728 B656 B791 , 37, 1975
F47 B259 B421 B152 B134 B57 B761 B304 , 21, 1734
F80 B507 B697 B590 B794 , 14, 627
F2 B814 B611 B366 , 1, 19
F29 B111 B136 B437 B135 B291 , 12, 585
F62 B653 B865 B773 B475 B312 B744 B946 , 9, 30
F20 B763 B755 B579 B255 B507 B630 B841 , 571, 835
F74 B940 B692 , 6, 7
F20 B267 B907 B370 B853 , 10, 609
F62 B592 B292 B853 B37 B252 B93 , 10, 31
F58 B43 B198 B542 B115 , 25, 29
F48 B811 B762 , 10, 635
F62 B793 B454 B210 B848 B771 B497 , 9, 30
F13 B741 B827 B754 B746 , 4230, 4410
F60 B946 B267 B371 B393 , 1792, 2375
F13 B904 B249 B303 B962 , 23, 23
F55 B826 B896 , 43, 1785
F48 B24 B1000 , 10, 10
F82 B10 B329 B363 B34 B176 , 12, 24
F58 B994 B664 B14 B42 B461 B601 B252 B416 , 26, 1799
F39 B402 B667 , 28, 28
F47 B194 B456 B846 B436 B378 B334 , 22, 51
F82 B381 B416 B965 , 571, 712
F48 B631 B67 , 1, 3
F58 B875 B826 B526 B335 B6 B329 , 1, 3
F24 B602 B935 B939 B645 B742 B179 B956 , 20, 1027
F24 B660 B990 B488 B936 B17 B671 , 988, 1222
F18 B705 B752 B458 B700 , 1, 554
F82 B655 B381 B416 , 571, 712
F90 B346 B238 B229 B575 , 540, 752
F80 B350 B447 B916 B895 B507 B885 , 1, 1994
F82 B281 B107 B753 , 12, 24
F6 B417 B234 B982 , 14, 15
F26 B431 B922 B721 B621 B951 , 10, 21
F37 B462 B529 , 28, 28
F62 B950 B367 B728 , 9, 10
F18 B342 B856 B227 B926 B503 B705 , 511, 769
F62 B738 B335 B353 B208 , 1, 24
F47 B625 B243 B122 B821 B622 , 22, 29
F74 B931 B14 B657 B527 B207 , 1, 6
F47 B259 B469 B194 B456 B846 B436 B378 B334 B148 , 22, 1718
F14 B343 B973 , 17, 17
F87 B378 B332 , 7, 15
F62 B102 B748 B403 B976 B430 , 571, 758
F58 B394 B517 B583 B497 , 25, 28
F18 B529 B980 B202 B935 B540 B985 B389 , 11, 567
F74 B692 B736 , 6, 21
F64 B673 B687 B761 , 10, 11
F29 B111 B729 , 11, 587
F16 B179 B503 B795 , 16, 16
F24 B6 B170 B454 , 19, 19
F10 B207 B439 B85 B416 B857 , 37, 2013
F29 B848 B122 , 11, 23
F25 B470 B544 B646 , 18, 548
F55 B934 B378 B987 B913 , 43, 88
F55 B378 B987 , 43, 44
F62 B887 B820 , 9, 609
F48 B811 B29 B17 , 11, 623
F34 B448 B444 , 14, 1176
F47 B290 B595 , 1, 23
F75 B471 B263 , 496, 648
F60 B393 B163 B47 , 1792, 2228
F90 B867 B107 , 13, 13
F16 B437 B196 , 16, 603
F20 B519 B824 B610 B142 B128 B835 B124 , 1, 8
F14 B953 B588 B615 B927 B794 , 571, 903
F93 B547 B416 , 43, 1966
F48 B553 B333 B947 , 1, 1
F14 B953 B524 B279 B360 , 16, 655
F18 B540 B985 B389 , 11, 24
F74 B889 B931 B14 , 1, 3
F20 B60 B560 B578 B67 B113 B317 B809 , 9, 52
F18 B676 B737 B35 , 1, 4
F87 B512 B290 B522 B337 , 244, 368
F48 B762 B24 B1000 , 10, 22
F77 B552 B139 B352 B860 , 27, 29
F6 B456 B685 , 14, 14
F58 B135 B709 B871 B587 , 1, 27
F58 B758 B609 B999 , 1664, 1993
F80 B916 B895 B507 B885 , 1, 1850
F77 B409 B727 , 1612, 1883
F34 B285 B214 , 1148, 1204
F48 B922 B291 B377 B458 B411 , 1, 636
F58 B938 B308 B135 B709 B871 , 1, 27
F55 B826 B934 B378 , 43, 1785
F5 B501 B995 , 480, 566
F29 B729 B848 , 11, 13
F93 B987 B463 B942 , 1, 1967
F14 B837 B116 B888 , 17, 18
F25 B895 B680 B654 B814 , 18, 36
F45 B727 B250 B845 , 33, 1832
F64 B788 B559 B512 , 11, 34
F62 B292 B853 , 10, 11
F18 B227 B926 B503 B705 , 511, 681
F25 B608 B441 B36 B33 B732 , 18, 36
F26 B431 B922 B721 , 10, 21
F62 B887 B506 B592 , 10, 618
F47 B152 B134 , 21, 43
F24 B660 B990 B488 B936 B17 B671 B963 , 988, 1261
F58 B518 B968 , 1, 12
F5 B177 B996 , 8, 9
F16 B437 B960 B342 B602 B352 , 540, 856
F25 B470 B544 , 18, 548
F20 B907 B370 B853 B444 B942 , 10, 11
F31 B48 B871 , 15, 15
F90 B309 B204 B370 , 1, 4
F64 B712 B106 B841 B653 B715 , 10, 12
F23 B924 B453 B571 B457 , 1, 1
F20 B267 B749 , 9, 608
F20 B578 B67 B113 B317 B809 , 9, 42
F2 B244 B505 B782 B388 B908 , 26, 55
F74 B657 B527 B207 B49 , 1, 6
F58 B133 B498 B269 , 1, 625
F60 B163 B47 , 1792, 2082
F64 B788 B559 B512 B476 B259 , 11, 34
F29 B111 B286 B369 , 11, 596
F29 B984 B986 B852 B490 , 540, 721
F58 B133 B692 B747 B758 , 1664, 2071
F93 B336 B75 , 44, 44
F58 B885 B133 B692 B747 , 1664, 2071
F74 B163 B360 B126 B152 B46 B733 , 6, 7
F62 B887 B506 B592 B292 , 10, 619
F5 B501 B995 B741 , 480, 597
F20 B267 B639 B993 B707 , 9, 617
F29 B369 B153 B662 B103 , 11, 24
F97 B956 B558 , 15, 16
F20 B993 B707 B895 B347 B804 , 9, 30
F20 B755 B579 B255 B507 B630 , 571, 758
F74 B840 B68 B767 , 7, 333
F20 B92 B60 , 9, 9
F5 B834 B589 B669 B388 B793 B89 , 8, 42
F80 B592 B701 B149 , 14, 15
F20 B255 B44 B330 B769 B784 B150 B154 B602 B569 , 1, 1684
F10 B979 B928 , 37, 37
F31 B546 B111 B673 B736 , 1190, 1325
F62 B887 B653 B865 B773 B475 B312 B744 B946 , 9, 629
F45 B859 B832 B358 B841 B221 , 34, 70
F80 B697 B590 B794 , 14, 14
F20 B154 B602 B569 , 1, 26
F29 B662 B103 B774 , 11, 12
F74 B940 B692 B736 , 6, 21
F62 B292 B853 B37 B252 , 10, 20
F5 B589 B669 B388 B793 B89 , 8, 34
F48 B831 B302 B517 , 571, 695
F47 B134 B57 B761 B304 B700 , 21, 67
F34 B395 B511 , 14, 14
F80 B578 B911 B181 B56 B692 , 14, 30
F5 B270 B354 B793 , 8, 17
F48 B2 B113 B53 , 10, 623
F6 B852 B910 , 480, 594
F87 B512 B772 B388 B555 B313 , 8, 275
F48 B625 B2 B113 B53 B349 B734 , 10, 634
F62 B506 B592 B292 B853 B37 B252 B93 , 10, 31
F24 B660 B990 B488 , 988, 1105
F14 B953 B714 B615 , 16, 704
F74 B438 B102 B840 , 7, 9
F48 B67 B136 B330 , 1, 5
F62 B744 B946 , 9, 9
F47 B304 B700 B815 , 21, 45
F20 B267 B639 B993 B707 B895 B347 , 9, 629
F90 B659 B66 B293 B151 , 13, 29
F74 B315 B827 B338 B638 B345 B29 , 6, 338
F74 B960 B889 B931 , 1, 25
F26 B209 B575 B51 B190 B636 B500 B828 B254 , 540, 857
F5 B257 B887 , 1, 1928
F58 B704 B938 , 1, 26
F23 B453 B571 B457 B472 , 1, 3
F82 B529 B242 B69 B990 B142 B794 , 12, 635
F10 B644 B278 B560 B163 , 37, 42
F6 B280 B502 , 1, 1
F25 B470 B96 B897 B38 B290 B902 , 512, 728
F87 B512 B889 B296 B712 , 8, 275
F90 B45 B558 , 14, 14
F25 B646 B689 B895 , 18, 18
F62 B771 B497 , 9, 28
F58 B994 B174 B550 B117 B887 B227 B549 , 25, 1873
F96 B235 B818 B482 B706 , 41, 42
F48 B517 B631 , 1, 1712
F10 B728 B656 , 37, 39
F5 B89 B34 B216 , 8, 25
F60 B159 B344 B765 , 36, 39
F5 B961 B177 B996 B616 B164 , 8, 513
F20 B784 B150 B154 B602 , 1, 48
F45 B832 B358 B841 , 34, 34
F62 B887 B653 B865 B773 B475 B312 B744 , 9, 629
F2 B15 B324 B635 B594 B550 , 1638, 2211
F5 B834 B589 B669 , 8, 25
F87 B505 B112 B378 B332 B765 , 7, 15
F2 B814 B50 B320 B893 B107 , 26, 81
F64 B933 B539 B818 , 11, 21
F5 B961 B879 , 8, 514
F47 B259 B625 B243 B122 B821 , 22, 1693
F74 B410 B145 B590 B564 B926 , 7, 340
F34 B536 B834 , 14, 14
F34 B448 B123 B285 B214 B149 B425 B9 , 1148, 1344
F77 B426 B70 B19 B513 B662 B869 , 1, 13
F58 B617 B857 B470 , 1, 23
F5 B793 B89 , 8, 24
F16 B437 B960 B342 , 540, 729
F80 B326 B592 B701 , 14, 15
F5 B566 B381 , 8, 10
F14 B953 B837 B116 , 17, 654
F62 B887 B102 B748 B403 B976 , 571, 758
F77 B173 B144 B520 B320 B850 , 1612, 2156
F2 B151 B108 B15 B324 B635 , 1638, 2212
F77 B743 B731 B675 , 27, 31
F29 B322 B631 , 11, 12
F18 B797 B555 , 11, 12
F42 B437 B654 B528 , 41, 1867
F74 B767 B414 B187 B315 B101 B586 , 292, 468
F87 B823 B214 , 244, 313
F25 B470 B83 B429 B608 B441 B36 B33 , 18, 566
F18 B385 B636 B561 , 10, 10
F87 B505 B112 B378 , 7, 7
F2 B429 B795 , 26, 1743
F18 B503 B705 , 511, 596
F34 B395 B511 B886 B536 B834 B16 , 14, 14
F58 B135 B709 B871 , 1, 26
F34 B149 B425 B9 B772 B720 , 1148, 1288
F93 B547 B416 B707 B71 , 43, 1968
F62 B748 B403 B976 B430 B96 B398 , 571, 795
F2 B440 B225 B814 B611 , 1, 20
F48 B922 B291 B377 B458 B411 B803 , 1, 636
F20 B707 B895 B347 B804 B671 B79 , 9, 22
F77 B727 B469 , 1612, 1826
F90 B229 B309 B204 B370 B273 B562 , 1, 1804
F2 B225 B814 , 1, 12
F58 B994 B174 B550 B117 , 25, 1821
F90 B204 B370 B273 , 1, 37
F16 B10 B584 , 1, 41
F48 B341 B841 , 10, 10
F48 B268 B704 , 10, 21
F58 B994 B664 , 26, 1770
F62 B506 B592 B292 , 10, 21
F47 B134 B57 B761 B304 , 21, 66
F26 B116 B550 B325 B78 , 10, 10
F77 B139 B352 B860 , 27, 29
F47 B314 B797 B329 B967 , 1600, 1949
F62 B887 B102 B748 B403 B976 B430 B96 B398 , 571, 870
F39 B895 B934 , 1120, 1232
F25 B470 B83 , 18, 548
F60 B6 B147 B912 B585 , 36, 73
F58 B517 B583 B497 B713 , 25, 30
F24 B939 B645 B742 B179 B956 , 20, 20
F62 B11 B723 , 1, 2
F2 B594 B358 B958 B440 B225 B814 , 1, 444
F48 B922 B44 B831 B302 B517 , 571, 779
F77 B607 B401 B826 B687 , 27, 28
F96 B99 B294 B479 , 41, 83
F47 B421 B152 B134 B57 , 21, 45
F77 B359 B286 B607 B401 B826 , 27, 29
F75 B899 B257 B754 , 30, 30
F5 B370 B729 B451 , 8, 18
F20 B255 B507 B630 , 571, 682
F20 B755 B579 B255 , 571, 684
F87 B313 B458 , 8, 8
F42 B504 B802 B242 , 41, 43
F60 B946 B635 B266 B137 , 36, 1939
F87 B290 B522 B337 B823 B214 , 244, 398
F55 B786 B514 , 43, 43
F5 B961 B834 , 8, 520
F5 B959 B137 B501 B995 B741 B257 B264 , 480, 705
F90 B300 B659 B66 , 13, 14
F45 B803 B313 , 34, 35
F20 B610 B142 , 1, 2
F39 B895 B934 B177 , 1120, 1288
F34 B448 B444 B165 B301 B275 B718 B640 B757 , 14, 1176
F77 B767 B267 B820 B952 , 27, 61
F58 B550 B117 , 25, 26
F20 B137 B519 B824 B610 , 1, 3
F2 B429 B600 B244 B505 B782 , 26, 1773
F24 B602 B935 B939 B645 B742 , 20, 1027
F5 B961 B370 B729 B451 B149 B136 , 8, 524
F58 B875 B826 B526 , 1, 3
F5 B887 B556 B963 B604 B521 B364 , 1, 117
F28 B818 B913 B871 , 13, 41
F100 B33 B452 , 39, 39
F58 B308 B135 B709 , 1, 2
F26 B142 B264 , 10, 22
F34 B834 B16 B970 , 14, 28
F45 B800 B512 B845 B91 B722 , 1664, 2371
F18 B705 B752 , 1, 554
F48 B120 B205 B890 B798 B553 B333 , 1, 1
F26 B116 B550 B325 B78 B679 B225 , 10, 11
F62 B747 B950 B367 B728 , 9, 11
F60 B635 B266 B137 B390 B678 , 36, 75
F62 B820 B793 B454 B210 , 9, 11
F77 B420 B23 B504 B743 , 27, 30
F13 B741 B711 , 23, 4275
F26 B116 B550 B325 B78 B679 B225 B567 , 10, 31
F74 B638 B345 B29 B851 , 6, 13
F34 B165 B301 B275 , 14, 14
F6 B462 B960 , 14, 14
F10 B207 B377 B782 B57 , 37, 1977
F37 B462 B529 B647 , 28, 28
F28 B153 B811 B860 , 13, 26
F62 B653 B865 B773 B475 B312 , 9, 30
F31 B588 B344 B955 , 15, 15
F16 B244 B10 B800 , 16, 18
F23 B525 B928 B996 B254 B872 , 33, 1743
F29 B153 B662 , 11, 12
F90 B346 B238 , 540, 646
F6 B882 B456 , 14, 14
F5 B961 B370 B729 B451 B149 B136 B270 B354 , 8, 525
F74 B131 B244 B288 , 7, 8
F64 B211 B765 B712 , 10, 614
F47 B967 B359 , 1600, 1775
F2 B958 B440 B225 B814 , 1, 12
F77 B864 B20 B767 B267 B820 , 27, 62
F64 B687 B761 B658 B465 , 10, 14
F2 B893 B107 , 26, 53
F10 B207 B401 B728 B656 , 37, 1975
F18 B926 B676 , 1, 1727
F29 B122 B963 B993 , 11, 23
F16 B437 B960 , 540, 666
F74 B163 B360 , 6, 6
F47 B700 B815 , 21, 22
F62 B728 B994 B842 , 9, 19
F20 B137 B519 , 1, 2
F5 B263 B251 B609 B963 B848 B447 B622 , 8, 25
F18 B529 B342 B856 , 511, 642
F10 B560 B163 , 37, 40
F20 B763 B137 B519 B824 B610 , 1, 612
F58 B335 B6 , 1, 1
F24 B831 B380 B6 B170 B454 , 19, 19
F18 B817 B643 B172 , 11, 11
F90 B497 B249 , 13, 13
F24 B602 B660 B990 B488 B936 B17 B671 , 988, 1261
F55 B426 B746 B934 , 43, 87
F5 B961 B177 B996 B616 B164 B566 B381 B16 B963 , 8, 524
F18 B202 B935 B540 , 11, 13
F62 B748 B403 B976 B430 B96 B398 B193 , 571, 831
F47 B421 B152 B134 B57 B761 B304 B700 B815 , 21, 69
F29 B122 B963 B993 B784 , 11, 23
F64 B512 B476 B259 , 11, 34
F77 B426 B70 B19 B513 B662 B869 B258 , 1, 13
F60 B912 B585 B203 , 36, 37
F82 B902 B603 B409 B328 B799 , 12, 25
F20 B444 B942 , 10, 10
F47 B122 B821 B622 B233 B667 B558 , 22, 30
F48 B44 B831 B302 B517 , 571, 736
F25 B470 B96 , 512, 602
F48 B205 B890 B798 B553 B333 B947 , 1, 1
F18 B926 B676 B737 , 1, 1728
F31 B344 B955 , 15, 15
F96 B99 B294 , 41, 41
F64 B687 B761 B658 , 10, 11
F55 B826 B562 B816 B666 , 1612, 2301
F34 B301 B275 B718 B640 B757 B472 , 14, 14
F62 B976 B107 B632 B11 B723 B514 , 1, 620
F26 B209 B886 B686 , 10, 591
F5 B887 B556 , 1, 32
F64 B512 B476 , 11, 34
F34 B395 B511 B886 B536 B834 B16 B970 , 14, 28
F23 B120 B878 B2 B139 B590 , 32, 72
F90 B66 B293 , 13, 14
F23 B262 B100 B397 , 33, 37
F82 B309 B655 , 571, 667
F18 B300 B986 B844 B385 B636 B561 , 10, 11
F47 B456 B846 , 22, 25
F16 B960 B342 B602 B352 , 540, 793
F74 B145 B590 B564 B926 , 7, 15
F74 B145 B590 B564 B926 B989 B315 B401 , 7, 340
F24 B935 B939 , 20, 20
F48 B113 B68 B622 B891 B527 B401 B636 B539 , 1, 1769
F28 B279 B578 B871 B362 , 13, 39
F18 B529 B817 B643 B172 B951 B797 , 11, 554
F62 B848 B771 B497 B241 , 9, 37
F74 B131 B244 B288 B438 B102 B840 B68 B767 , 7, 336
F2 B381 B635 B77 B785 , 26, 1825
F64 B933 B539 , 11, 11
F47 B329 B24 B514 B135 B427 B366 B290 B595 B628 , 1, 1737
F100 B837 B621 B824 , 39, 39
F31 B33 B22 , 15, 1220
F14 B70 B343 B973 B651 , 17, 17
F5 B370 B729 B451 B149 , 8, 20
F74 B578 B767 B414 B187 B315 B101 B586 B696 , 292, 513
F62 B976 B107 B632 B11 , 1, 620
F24 B602 B935 B939 B645 B742 B179 B956 B994 , 20, 1027
F93 B547 B336 B75 B619 , 44, 1967
F82 B603 B409 B328 , 12, 12
F28 B711 B650 , 14, 14
F48 B291 B377 B458 , 1, 22
F23 B525 B120 B878 B2 B139 B590 , 32, 1748
F90 B238 B229 , 540, 646
F48 B625 B2 B113 B53 B349 , 10, 634
F77 B173 B144 , 1612, 1830
F47 B329 B24 B514 B135 B427 B366 B290 B595 , 1, 1736
F20 B749 B42 B781 B95 B485 B808 , 9, 37
F48 B113 B53 B349 B734 B276 , 10, 625
F47 B233 B667 , 22, 25
F58 B664 B14 B42 B461 B601 , 26, 30
F5 B834 B589 , 8, 24
F5 B149 B136 B270 , 8, 10
F29 B984 B986 B852 , 540, 675
F62 B107 B632 B11 B723 B514 B680 B388 B448 , 1, 13
F80 B507 B339 B326 B592 B701 B149 , 14, 628
F6 B3 B436 , 14, 15
F64 B788 B559 B512 B476 B259 B417 B937 , 11, 34
F18 B504 B34 B547 , 11, 14
F20 B42 B781 B95 B485 B808 , 9, 37
F48 B705 B579 B693 B883 B220 B52 , 11, 34
F47 B259 B143 B604 B314 B797 , 1600, 2036
F42 B167 B92 B683 , 1697, 2189
F45 B264 B346 , 34, 69
F29 B906 B610 B984 B986 , 540, 720
F62 B748 B403 B976 B430 B96 , 571, 757
F58 B994 B439 B43 B198 B542 B115 , 25, 1773
F14 B953 B588 , 571, 721
F20 B44 B330 B769 B784 , 1, 4
F62 B887 B820 B793 B454 B210 B848 B771 B497 , 9, 629
F55 B826 B934 , 43, 1785
F5 B251 B609 , 8, 9
F16 B10 B584 B613 , 1, 42
F58 B394 B517 , 25, 27
